ID,Name,Updated Name,,Age,Updated Age,Email,Updated Email,Join Date,Updated Join Date,Salary,Updated Salary,Department,Updated Department
00dd6776-5ecb-431b-89be-23f6f7b902e5,Michelle Rowecommon,Michelle Rowecommon,Michelle Rowecommon,47,47,harperadrian@hotmail.com,None,2016-03-26,2016-03-26,148735,148735.00000,Marketing,Marketing
43d5bf07-1b9d-45a3-84cc-d041c87aacb6,,Unknown,Unknown,,54,,invalid@example.com,,2022-03-31,,89241.00000,,Support
8f584a1f-aa4f-406f-8bf7-9ede782e55f7,Timothy Miranda,Timothy Miranda,Timothy Miranda,24,24,valerielambert@nguyen-day.org,valerielambert@nguyen-day.org,2021-09-29,2021-09-29,84934,84934.00000,Support,Support
0ed3f9c7-d120-4985-ba62-fa3e49940883,Karen Schmidt,Karen Schmidt,Karen Schmidt,41,41,sarahmejia@yahoo.com,None,1973-03-16,1973-03-16,,89241.00000,Sales,Sales
4e468f87-7750-4c70-a02f-8a5aa7901ef1,,Unknown,Unknown,27,27,gaynatashayahoo.com,invalid@example.com,,2022-03-31,109399,109399.00000,SupportM,Support
f3675664-c743-4b8e-ae4b-c57c95823a47,James Drakereceive,James Drakereceive,James Drakereceive,36,36,garciawesleygarcia-schaefer.com,invalid@example.com,,2022-03-31,68785,68785.00000,Marketing,Marketing
1092b944-a803-4bb2-a53e-d33d2800c97b,Steven Duran,Steven Duran,Steven Duran,,54,ashleyjeffrey@hotmail.com,None,2020-11-23,2020-11-23,86532.89789,86532.89789,Marketing,Marketing
faffdcd3-36d5-4b89-aa79-757779960e88,Colton Small,Colton Small,Colton Small,85,85,michael96@gmail.com,None,2020-07-13,2020-07-13,78960.08244,78960.08244,Marketing,Marketing
22f7cb14-49b0-43fd-8ae4-19650331ae5b,Charles Grossyes,Charles Grossyes,Charles Grossyes,38,38,gregory07@yahoo.com,None,2021-03-05,2021-03-05,147002,147002.00000,HR,HR
8b28da1b-9f17-4276-a2e6-c489a54c0953,Maria Wood,Maria Wood,Maria Wood,49,49,umendoza@sanchez-vincent.com,umendoza@sanchez-vincent.com,2022-04-24,2022-04-24,146036,146036.00000,HR,HR
812c499f-212c-4461-93bf-632729dee765,Gary Brown,Gary Brown,Gary Brown,62,62,hrose@johnston-dixon.biz,hrose@johnston-dixon.biz,2020-03-29,2020-03-29,,89241.00000,Marketing,Marketing
55730101-dc33-4f22-8a2a-46d9d3a46c03,Lisa Bartlett,Lisa Bartlett,Lisa Bartlett,54,54,williamchung@padilla.biz,williamchung@padilla.biz,2021-07-19,2021-07-19,119393,119393.00000,SalesU,Sales
5e05357d-e39b-4c53-8c74-3a559cba87cd,Deborah Hernandez,Deborah Hernandez,Deborah Hernandez,89,89,molinabrittney@hotmail.com,None,2020-04-27,2020-04-27,49293,49293.00000,HR,HR
d199054e-258c-4d63-a946-103d6b1aeb0b,Holly Fields DDS,Holly Fields Dds,Holly Fields Dds,26,26,kayla89@mclaughlin.com,kayla89@mclaughlin.com,2022-08-18,2022-08-18,68339,68339.00000,Support,Support
06f002cc-46e9-461b-834d-4c671c0b763c,,Unknown,Unknown,,54,,invalid@example.com,,2022-03-31,,89241.00000,,Support
788af405-e26d-4868-b6f5-ec7a4ee22faa,Gregg Bernard,Gregg Bernard,Gregg Bernard,31,31,chernandez@yahoo.com,None,2023-09-12,2023-09-12,84567,84567.00000,Support,Support
0c02c78f-3df6-446c-b726-e0c40d3f5016,Julie Cooley,Julie Cooley,Julie Cooley,55,55,beverly64@jordan.com,beverly64@jordan.com,2023-01-25,2023-01-25,80903,80903.00000,,Support
d7167268-f19f-4607-93af-5e9792ccf3fe,Emily Tucker,Emily Tucker,Emily Tucker,77,77,uroberson@gonzalez.com,uroberson@gonzalez.com,2023-05-08,2023-05-08,104425.4711,104425.47108,Sales,Sales
cc97744a-ea4d-4386-a945-eeaa91b098a9,Luis Odom,Luis Odom,Luis Odom,36,36,vesparzahotmail.com,invalid@example.com,,2022-03-31,41665,41665.00000,Support,Support
f7b5ed5b-6d28-4c7c-a9a1-6c8556462a5d,Elizabeth Arellanochange,Elizabeth Arellanochange,Elizabeth Arellanochange,44,44,cschneider@yahoo.com,None,2023-03-02,2023-03-02,39216,39216.00000,HR,HR
f25f60dd-1f21-4909-9aa8-86396a6fb84d,Michael Lopez,Michael Lopez,Michael Lopez,55,55,fernandezlisagmail.com,invalid@example.com,2021-05-27,2021-05-27,138835,138835.00000,Engineering,Engineering
1cbc9e63-6ac4-4366-ae93-0b7059dcbf43,,Unknown,Unknown,41,41,mcdonaldkayla@flores.biz,mcdonaldkayla@flores.biz,2023-05-30,2023-05-30,,89241.00000,,Support
711818ac-22da-4fe9-ae85-c8c7f732b0f9,Michael Terry,Michael Terry,Michael Terry,58,58,rogerskathleen@hotmail.com,None,2021-08-27,2021-08-27,97838,97838.00000,HRA,HR
3165cd17-01c6-48a1-a862-745c4d9ae172,Tyler Butlerhusband,Tyler Butlerhusband,Tyler Butlerhusband,75,75,melissa69gmail.com,invalid@example.com,2021-03-17,2021-03-17,69991,69991.00000,Support,Support
5d5a259c-b59b-4822-95a9-e27a0e96281c,,Unknown,Unknown,,54,,invalid@example.com,,2022-03-31,,89241.00000,,Support
96a2174b-da05-4a4e-b594-f3b0f6b3f081,,Unknown,Unknown,,54,,invalid@example.com,,2022-03-31,,89241.00000,,Support
f4d61844-67e6-4bb0-84b0-bbabe6a39d81,Catherine Booth,Catherine Booth,Catherine Booth,79,79,rdyer@hotmail.com,None,,2022-03-31,28192.80783,28192.80783,Marketing,Marketing
5dcdb625-de4c-493c-b817-0090e7aee92c,Laura Smith,Laura Smith,Laura Smith,51,51,perezcasey@bush-rich.com,perezcasey@bush-rich.com,2020-10-05,2020-10-05,117914,117914.00000,Support,Support
4a2cb8f6-6da7-483a-95f1-e7ba5716214f,Michael Brown,Michael Brown,Michael Brown,43,43,angela87bird.biz,invalid@example.com,,2022-03-31,41084,41084.00000,Support,Support
8f98aead-1a73-4060-8bb9-f58fc94222c9,,Unknown,Unknown,,54,,invalid@example.com,,2022-03-31,,89241.00000,,Support
ed19c966-d6d8-4047-b410-b6e595a39340,Stephanie Rios,Stephanie Rios,Stephanie Rios,,54,robert96@pollard-frye.com,robert96@pollard-frye.com,2021-05-12,2021-05-12,145313,145313.00000,HR,HR
c665ed5c-8a27-44c7-9bfa-ab6e720e6c57,,Unknown,Unknown,,54,,invalid@example.com,,2022-03-31,,89241.00000,,Support
f3f5793f-c146-4ba9-816c-e7cc01de28e9,Amanda Conner,Amanda Conner,Amanda Conner,26,26,petersjoshua@martin.com,petersjoshua@martin.com,2023-08-14,2023-08-14,,89241.00000,Engineering,Engineering
d45b44ae-b0d7-4899-9bb7-ae797b00f8ab,Dr. Clifford Carrillo IIpopular,Dr. Clifford Carrillo Iipopular,Clifford Carrillo Iipopular,18,18,charles26@rivera-meyer.com,charles26@rivera-meyer.com,2011-07-11,2011-07-11,152321.2146,152321.21459,Support,Support
33ee0d65-ab76-4021-ac4a-4c392f527f33,Jesse Myersinvolve,Jesse Myersinvolve,Jesse Myersinvolve,78,78,martinezmichelle@yahoo.com,None,,2022-03-31,31739,31739.00000,Support,Support
2a407caa-9ca7-44e8-b422-b2761e8a1109,,Unknown,Unknown,,54,,invalid@example.com,,2022-03-31,,89241.00000,,Support
4cb5ac1a-c820-4166-bacc-71376471c71d,Amanda Cohen,Amanda Cohen,Amanda Cohen,,54,rivascalvin@lopez.net,rivascalvin@lopez.net,2022-09-27,2022-09-27,143547,143547.00000,Engineering,Engineering
cd04dd49-abb9-4100-a7a1-d751bd4b76e3,Tina Johnsoncharacter,Tina Johnsoncharacter,Tina Johnsoncharacter,24,24,Kelly Garcia,invalid@example.com,2020-08-08,2020-08-08,142108,142108.00000,HR,HR
abc17c2e-1158-4b34-802e-f282642a685e,Adam Lopezresource,Adam Lopezresource,Adam Lopezresource,66,66,jennifernelson@wheeler.com,jennifernelson@wheeler.com,2013-07-06,2013-07-06,,89241.00000,Engineering,Engineering
3d24a019-acfe-401f-9253-c73b323e8dcd,Keith Tucker,Keith Tucker,Keith Tucker,30,30,tranamanda@yahoo.com,None,2022-06-17,2022-06-17,37334.756,37334.75600,Support,Support
3bb5ccff-2cc5-4822-a9be-f0158d000a33,Jonathan Santoslate,Jonathan Santoslate,Jonathan Santoslate,65,65,darlene65@gmail.com,None,2015-11-08,2015-11-08,92157,92157.00000,Support,Support
58b86cf3-356c-47ee-b865-550114712c59,Gary Glenn MD,Gary Glenn Md,Gary Glenn Md,19,19,brian30@atkins.info,brian30@atkins.info,2009-08-25,2009-08-25,123431.3219,123431.32191,Engineering,Engineering
e6b22bc0-c4c6-45e2-89de-8b5debc3d470,Casey Castro,Casey Castro,Casey Castro,71,71,qadamshotmail.com,invalid@example.com,2024-03-14,2024-03-14,,89241.00000,,Support
f22df727-05bf-44d7-9328-1e207a403bef,John Robinson,John Robinson,John Robinson,82,82,beardkaren@yahoo.com,None,2023-09-11,2023-09-11,50046,50046.00000,Support,Support
217ae80a-3d0f-4e91-a463-dc301269b296,Mark Murphy,Mark Murphy,Mark Murphy,90,90,romeroryan@yahoo.com,None,2021-01-20,2021-01-20,86926.14409,86926.14409,Engineering,Engineering
fcc460fa-7783-4ccb-9f42-2bbc974e00d4,,Unknown,Unknown,,54,,invalid@example.com,,2022-03-31,,89241.00000,,Support
7dbc8c77-c6cf-4df0-9800-f2ce1bc4fbc6,Jose Stewart,Jose Stewart,Jose Stewart,39,39,kgordon@hotmail.com,None,2024-04-26,2024-04-26,169568.4301,169568.43012,HR,HR
cd3df543-3b9d-42ea-ad39-95705409a13b,Alyssa Myersreally,Alyssa Myersreally,Alyssa Myersreally,42,42,weavererin@ponce.org,weavererin@ponce.org,2024-02-23,2024-02-23,42118,42118.00000,Sales,Sales
69901857-4be1-436c-9057-ba9b8e164d4e,,Unknown,Unknown,,54,,invalid@example.com,,2022-03-31,,89241.00000,,Support
243d520b-28fe-4714-8411-92314b0bbc7c,Shari Weaver,Shari Weaver,Shari Weaver,65,65,jimenezamanda@wallace-thomas.org,jimenezamanda@wallace-thomas.org,1971-08-30,1971-08-30,32623,32623.00000,Support,Support
c0b10161-7007-40c5-9f76-f69a1aba7d5c,Rick Williams MDgrow,Rick Williams Mdgrow,Rick Williams Mdgrow,85,85,zhernandezyahoo.com,invalid@example.com,2023-11-23,2023-11-23,33020,33020.00000,Engineering,Engineering
465d18d8-7343-4dc4-b24e-b753a6d4ce1e,Christopher Nguyen,Christopher Nguyen,Christopher Nguyen,47,47,fwashington@gmail.com,None,2023-07-17,2023-07-17,66787,66787.00000,HR,HR
10a30c02-789f-41c2-b184-e47108a71303,Emma Adams,Emma Adams,Emma Adams,81,81,turnerkimberly@hotmail.com,None,1971-12-30,1971-12-30,35918,35918.00000,Sales,Sales
acddad3c-1876-45a6-9908-c84d3bb9f9ba,Alexis Vincent,Alexis Vincent,Alexis Vincent,56,56,downssamanthamarshall.com,invalid@example.com,2024-04-28,2024-04-28,104044,104044.00000,SupportZ,Support
2f6a836e-d2c1-4fdf-a06b-baf7e8ded494,Martha Jimenezown,Martha Jimenezown,Martha Jimenezown,50,50,shane21@lyons.com,shane21@lyons.com,2022-12-02,2022-12-02,46579,46579.00000,Marketing,Marketing
bda7fcf5-2dd9-4a8b-be0c-e2b91f0bef49,,Unknown,Unknown,,54,,invalid@example.com,,2022-03-31,,89241.00000,,Support
f69db804-3c84-44fe-ac84-ad02327ac846,,Unknown,Unknown,,54,,invalid@example.com,,2022-03-31,,89241.00000,,Support
60b8c04c-81c7-4b44-9389-1355ab8488b2,Jason Clark,Jason Clark,Jason Clark,21,21,jaykelley@yahoo.com,None,2013-07-05,2013-07-05,131834,131834.00000,Marketing,Marketing
96c70844-83f8-4d86-a382-12af976d360b,Christian Joyce,Christian Joyce,Christian Joyce,82,82,janicehart@love.net,janicehart@love.net,2020-04-04,2020-04-04,63010,63010.00000,,Support
f85e7d1a-5077-4fa6-96cb-c7439034dc75,James Hernandez,James Hernandez,James Hernandez,89,89,andersonaliciacompton-ramirez.net,invalid@example.com,1993-06-23,1993-06-23,138172,138172.00000,Engineering,Engineering
8fc0e04d-4713-4f4e-aa4e-a747c49d5a82,Colleen Perry,Colleen Perry,Colleen Perry,27,27,valenciasarahhotmail.com,invalid@example.com,1984-02-17,1984-02-17,108640.0626,108640.06260,Salesu,Sales
47fe25dd-b408-4f18-9af7-11bf318ea689,Vickie Johnsonphysical,Vickie Johnsonphysical,Vickie Johnsonphysical,69,69,judygonzalez@werner.com,judygonzalez@werner.com,2020-05-18,2020-05-18,86738,86738.00000,HR,HR
a471bfd2-5782-4188-9f13-6e919d075cc8,,Unknown,Unknown,,54,,invalid@example.com,,2022-03-31,,89241.00000,,Support
e94ee9fb-2394-4634-8ff0-b7eddb1d889c,William Green,William Green,William Green,70,70,qbarnett@gmail.com,None,2020-08-04,2020-08-04,135335.1707,135335.17066,Supportp,Support
a76cbd4e-ab59-4ae6-ba7b-a16ef7e5452e,Peter Berger,Peter Berger,Peter Berger,75,75,timothyperez@hotmail.com,None,2020-05-20,2020-05-20,77111,77111.00000,SupportF,Support
6e6a18ae-f77e-409f-b217-4e7304b93d4d,Stephanie Clarkheart,Stephanie Clarkheart,Stephanie Clarkheart,28,28,clopez@hotmail.com,None,2022-07-18,2022-07-18,60658,60658.00000,Engineering,Engineering
8bbd943b-3412-4344-a870-dd9c53c53211,Stephen Bates,Stephen Bates,Stephen Bates,20,20,hcastro@henry-juarez.com,hcastro@henry-juarez.com,2023-01-20,2023-01-20,110442,110442.00000,Marketing,Marketing
09dd6e47-b513-45ec-bbb7-456122f52380,Maria Gonzalezyour,Maria Gonzalezyour,Maria Gonzalezyour,81,81,carrandrew@gmail.com,None,2020-12-18,2020-12-18,113724,113724.00000,Support,Support
84225f0c-7e88-44f5-9641-2eab7a6bfed1,,Unknown,Unknown,,54,erika99@yahoo.com,None,2022-11-01,2022-11-01,139829,139829.00000,Sales,Sales
4422896f-75ac-4605-acc6-d05993f53099,Jonathon Wilkinson,Jonathon Wilkinson,Jonathon Wilkinson,27,27,mgarcia@yahoo.com,None,,2022-03-31,83997,83997.00000,HR,HR
7560716f-e17c-479e-930d-916e71f04dd3,,Unknown,Unknown,31,31,juliafisher@hotmail.com,None,2022-08-06,2022-08-06,,89241.00000,HR,HR
5f640f1a-6500-404f-b207-7be9a0ff652b,Edward Johnson,Edward Johnson,Edward Johnson,69,69,david12@spencer.info,david12@spencer.info,2016-01-16,2016-01-16,107499,107499.00000,HR,HR
3d07dc2b-ebf9-4138-ad79-f4a8a05ce369,,Unknown,Unknown,,54,,invalid@example.com,,2022-03-31,,89241.00000,,Support
aeb88539-3cb6-4451-a40d-bb05dceb834c,Shelly Jones,Shelly Jones,Shelly Jones,53,53,ayalakevin@hotmail.com,None,2022-07-11,2022-07-11,103086.011,103086.01098,HRX,HR
45528e6f-c055-46e9-bc37-7cd329bb25e1,Rodney Moore MD,Rodney Moore Md,Rodney Moore Md,65,65,vancemarvin@gmail.com,None,2022-10-25,2022-10-25,96862.95944,96862.95944,Support,Support
b13ed7a9-da59-4dea-bfc2-52d72a72ef9e,,Unknown,Unknown,49,49,simpsonsamuel@harris-higgins.info,simpsonsamuel@harris-higgins.info,,2022-03-31,120165,120165.00000,Marketing,Marketing
06085fad-849c-4a7b-b3b6-65605c6c962d,,Unknown,Unknown,,54,patrickdavishotmail.com,invalid@example.com,2021-01-23,2021-01-23,30012,30012.00000,Sales,Sales
a12b0e2b-3911-423c-be38-080b56787fa2,Justin Riddle,Justin Riddle,Justin Riddle,28,28,fsanchez@mcdonald-morris.info,fsanchez@mcdonald-morris.info,2019-02-19,2019-02-19,36097.4306,36097.43060,Support,Support
4bd7fa25-aa1c-457d-be0d-d7593592c513,,Unknown,Unknown,,54,,invalid@example.com,,2022-03-31,,89241.00000,,Support
1747a7da-047c-4754-b0b3-bd62b2de6ec8,,Unknown,Unknown,66,66,brycemclaughlin@martinez-macdonald.org,brycemclaughlin@martinez-macdonald.org,2021-11-22,2021-11-22,67625,67625.00000,Support,Support
fba97291-95ff-498b-8b85-ea909e7dbc3a,,Unknown,Unknown,,54,,invalid@example.com,,2022-03-31,,89241.00000,,Support
ff75463d-0e56-4dc6-ac0f-e01ed4f0345d,Ann Moran,Ann Moran,Ann Moran,64,64,lorigregory@gmail.com,None,2021-07-02,2021-07-02,100823,100823.00000,Marketing,Marketing
8b43be0d-fcf9-42ad-8f4c-4a568a2778e4,Kaitlin Blanchardhowever,Kaitlin Blanchardhowever,Kaitlin Blanchardhowever,48,48,melissa23@berg.com,melissa23@berg.com,2016-09-28,2016-09-28,85835,85835.00000,Engineering,Engineering
74932ceb-0ee8-4dc0-83af-5c3b2ae1f4fe,,Unknown,Unknown,63,63,abigaildavismoore-mcdonald.com,invalid@example.com,2021-08-11,2021-08-11,44260,44260.00000,Sales,Sales
db220e5d-aa05-42ea-98a2-4b47d370f822,Erin Morgan,Erin Morgan,Erin Morgan,84,84,andersondiana@cain.org,andersondiana@cain.org,2021-04-13,2021-04-13,,89241.00000,Marketing,Marketing
14dd701b-03ee-45ec-8daf-5324971372cf,Amy Rice,Amy Rice,Amy Rice,47,47,scottschwartz@yahoo.com,None,2023-02-03,2023-02-03,121988,121988.00000,Engineering,Engineering
0cdfb3a5-a5d5-4fe3-83fa-81ea21758f67,Peter Stephenson,Peter Stephenson,Peter Stephenson,89,89,simswilliam@martin.com,simswilliam@martin.com,2020-07-18,2020-07-18,109859,109859.00000,Support,Support
5184d162-3f48-48a5-84d9-5dc96f73171c,Justin Cooper,Justin Cooper,Justin Cooper,71,71,barnettnicholas@hotmail.com,None,2023-09-06,2023-09-06,95623,95623.00000,Sales,Sales
3cadd6c8-8b54-4cda-bc08-396918506400,Kathleen Camacho,Kathleen Camacho,Kathleen Camacho,20,20,moraleslisa@thomas-marks.net,moraleslisa@thomas-marks.net,2011-06-25,2011-06-25,116102,116102.00000,,Support
28b4256e-b0aa-480a-a64a-6f7fcc9c014c,Andrew Bakerimage,Andrew Bakerimage,Andrew Bakerimage,47,47,jon97@green.com,jon97@green.com,,2022-03-31,36171,36171.00000,HR,HR
733bb4de-2d61-47f1-987b-710517073c0c,Thomas Cole,Thomas Cole,Thomas Cole,88,88,kevansberry.com,invalid@example.com,1997-09-21,1997-09-21,62467,62467.00000,SalesM,Sales
a608957f-5d72-40c6-ac93-3939131e5aa4,David Jonespast,David Jonespast,David Jonespast,60,60,kylebarr@yahoo.com,None,2024-05-06,2024-05-06,50697,50697.00000,Marketing,Marketing
f8781b28-1619-4541-ba56-a21b8ca3672a,Judy Johnson,Judy Johnson,Judy Johnson,20,20,huangstacy@clark.com,huangstacy@clark.com,2022-08-07,2022-08-07,50620.636,50620.63600,Engineering,Engineering
0a01a546-af9b-445b-8a0d-1f226495b7f5,Stephanie Wood MD,Stephanie Wood Md,Stephanie Wood Md,78,78,williamsstacy@waller-bailey.biz,williamsstacy@waller-bailey.biz,2023-04-29,2023-04-29,,89241.00000,Marketing,Marketing
c150fc11-8f74-41b0-83df-a538b4b78ce5,Carla Howard,Carla Howard,Carla Howard,21,21,rebeccagrahamgmail.com,invalid@example.com,2020-05-30,2020-05-30,44527,44527.00000,HR,HR
9e510af1-e06c-4a84-82db-c58bcb153962,Jason Boyle,Jason Boyle,Jason Boyle,37,37,kevinnewmannelson.org,invalid@example.com,2023-06-30,2023-06-30,118440,118440.00000,HR,HR
fa1688bc-f1d2-46dd-9c0d-3c5e92e10a4f,Crystal Jones,Crystal Jones,Crystal Jones,44,44,amartinez@gmail.com,None,2023-02-02,2023-02-02,74425.09398,74425.09398,Support,Support
3694daeb-2cea-4531-be95-65ec5e73f33a,,Unknown,Unknown,,54,,invalid@example.com,,2022-03-31,,89241.00000,,Support
85f916d8-91bd-4a8b-9f49-bf6af09e54ab,Stephanie Jacobsonfederal,Stephanie Jacobsonfederal,Stephanie Jacobsonfederal,37,37,rileysara@hayes-gomez.com,rileysara@hayes-gomez.com,2022-03-22,2022-03-22,37591.69111,37591.69111,Support,Support
e0565de5-4c0d-446a-a17d-14ec69764267,,Unknown,Unknown,,54,,invalid@example.com,,2022-03-31,,89241.00000,,Support
af24b46b-9c3b-4c01-8c01-cf82792d63cd,Bernard Johnson PhDwear,Bernard Johnson Phdwear,Bernard Johnson Phdwear,38,38,brenda48@scott.info,brenda48@scott.info,2021-06-16,2021-06-16,67326,67326.00000,Marketing,Marketing
03fe0a68-bacc-439d-8d8a-b1d935a8b10a,Crystal Bradshaw,Crystal Bradshaw,Crystal Bradshaw,67,67,Sally Patterson,invalid@example.com,2021-11-02,2021-11-02,56550,56550.00000,Marketing,Marketing
328796ad-b88f-4155-a2ee-abe601660c6b,Brenda Garcia,Brenda Garcia,Brenda Garcia,84,84,ssmith@gmail.com,None,1987-10-26,1987-10-26,,89241.00000,Marketing,Marketing
038c4485-2873-4236-af8d-3beb43e49770,Sandra Wilsoneven,Sandra Wilsoneven,Sandra Wilsoneven,66,66,tina43@yahoo.com,None,,2022-03-31,109021,109021.00000,Sales,Sales
807e1856-2adf-44d3-a4da-3182f3cd4f7b,Bobby Bowers,Bobby Bowers,Bobby Bowers,77,77,gonzalezbrian@hotmail.com,None,2021-09-08,2021-09-08,,89241.00000,Support,Support
3bddc739-8549-4a5d-8460-8a948568b055,Heather Calderonwear,Heather Calderonwear,Heather Calderonwear,37,37,kharris@armstrong-patterson.org,kharris@armstrong-patterson.org,2023-04-08,2023-04-08,79064,79064.00000,,Support
f0484be1-af10-4c8a-a211-fdd59e0785c1,Marco Suarez,Marco Suarez,Marco Suarez,68,68,pmartindavidson.org,invalid@example.com,2022-06-16,2022-06-16,138246,138246.00000,,Support
35b4152e-03bf-4c04-b7aa-4fd682e932a0,Alexis Duncan,Alexis Duncan,Alexis Duncan,,54,ldelgado@mendoza.com,ldelgado@mendoza.com,1985-10-10,1985-10-10,80099,80099.00000,Marketingu,Marketing
f04b9c1e-586e-47cd-a9e7-6c69d188d41d,Nathan Gonzales,Nathan Gonzales,Nathan Gonzales,88,88,nicholasmoran@yahoo.com,None,,2022-03-31,30470,30470.00000,Sales,Sales
b8799082-7f16-4065-8de0-bf669ac9a2ba,Shelby Wood,Shelby Wood,Shelby Wood,18,18,nicholas88booth.com,invalid@example.com,2020-03-16,2020-03-16,68796,68796.00000,MarketingD,Marketing
e5edcd4d-fde4-4769-8db4-f25aca6940dd,Elizabeth Olsengood,Elizabeth Olsengood,Elizabeth Olsengood,19,19,johnfernandez@yahoo.com,None,2020-03-27,2020-03-27,84271,84271.00000,Sales,Sales
78ce84fd-a5eb-4062-aa38-e87e0af77efb,Lucas Blanchard,Lucas Blanchard,Lucas Blanchard,26,26,cmartinez@yahoo.com,None,2023-12-07,2023-12-07,53900,53900.00000,Support,Support
cd8eb554-facf-4193-90ef-86a04a718e95,Taylor Clark,Taylor Clark,Taylor Clark,35,35,nphillips@lopez.com,nphillips@lopez.com,2020-06-21,2020-06-21,98551,98551.00000,Sales,Sales
f4483732-4e96-4983-892f-01a38a9a070d,Eduardo Gomez,Eduardo Gomez,Eduardo Gomez,61,61,claudiamartinezsoto-johnson.com,invalid@example.com,2021-12-01,2021-12-01,60503,60503.00000,Marketing,Marketing
75a55466-68ca-4bbc-ab1e-d4e1670ff952,,Unknown,Unknown,,54,,invalid@example.com,,2022-03-31,,89241.00000,,Support
7b9e3a86-b08f-450d-9168-df3b42141e46,,Unknown,Unknown,,54,,invalid@example.com,,2022-03-31,,89241.00000,,Support
46ab6fb3-c6a5-484f-83b2-76845a6ca683,Sonya Garrett,Sonya Garrett,Sonya Garrett,28,28,meganmoran@hotmail.com,None,2020-09-10,2020-09-10,102010,102010.00000,HR,HR
1bd218bc-1dff-4f75-b3c0-de0963332bfb,Brittany Fisher,Brittany Fisher,Brittany Fisher,40,40,charles18@monroe.com,charles18@monroe.com,2021-09-28,2021-09-28,46883.67663,46883.67663,Support,Support
76bf23c4-9f20-48e0-9e2f-c24816425b7a,,Unknown,Unknown,,54,,invalid@example.com,,2022-03-31,,89241.00000,,Support
53d98af4-e66a-416f-874a-f8272614bc5e,Alyssa Henderson,Alyssa Henderson,Alyssa Henderson,45,45,williamlin@meyers.com,williamlin@meyers.com,1996-11-23,1996-11-23,40673.59734,40673.59734,Support,Support
6f5a01a5-1b4b-4daa-8115-aad2d1ed21aa,Jeffrey Thomas,Jeffrey Thomas,Jeffrey Thomas,,54,wwashington@gmail.com,None,2023-04-09,2023-04-09,74058,74058.00000,Support,Support
8cdaba64-8dc9-41e6-b456-1afe7cf83e20,Allison Floyd,Allison Floyd,Allison Floyd,44,44,carterjennifer@yahoo.com,None,2020-04-29,2020-04-29,43724,43724.00000,Marketing,Marketing
38e1c803-46cc-4c73-8a64-c19069867f82,Christine Carter,Christine Carter,Christine Carter,74,74,gavinorozco@young.org,gavinorozco@young.org,2023-02-26,2023-02-26,124786,124786.00000,Sales,Sales
762add72-c912-4377-a784-e3dd4f84c115,Russell Turner,Russell Turner,Russell Turner,82,82,mooneyjeffery@yahoo.com,None,2019-02-11,2019-02-11,93958,93958.00000,Marketing,Marketing
e07f7999-1fb0-46b8-a8b2-c082679004dd,David Cruzstrategy,David Cruzstrategy,David Cruzstrategy,65,65,jillarmstrong@morgan-schneider.biz,jillarmstrong@morgan-schneider.biz,2022-10-27,2022-10-27,75184,75184.00000,,Support
71c7f2ab-40e4-4f6a-af6b-18b459b0c290,Vincent Leonard,Vincent Leonard,Vincent Leonard,81,81,candace26gmail.com,invalid@example.com,,2022-03-31,115576,115576.00000,Marketing,Marketing
b70fcd4e-0b91-4f02-a899-e3441c8a91fe,,Unknown,Unknown,66,66,stevensmithbautista.org,invalid@example.com,2022-04-29,2022-04-29,159998.7376,159998.73761,Engineeringi,Engineering
b50bdc0d-b6a8-413e-beaa-051cb6c68633,Kiara Hayes,Kiara Hayes,Kiara Hayes,43,43,lisasmith@hotmail.com,None,2009-10-18,2009-10-18,,89241.00000,Engineering,Engineering
2abb25da-4de1-472f-af97-544ad32cd251,Ronald Day,Ronald Day,Ronald Day,80,80,emily90holloway-singh.info,invalid@example.com,2021-09-30,2021-09-30,70055,70055.00000,Marketing,Marketing
7f6aaa62-19f0-49c9-aeea-8ee7134b6b19,Scott Jonesfinish,Scott Jonesfinish,Scott Jonesfinish,89,89,dwayne98@hahn.com,dwayne98@hahn.com,2021-03-27,2021-03-27,90162.02699,90162.02699,Sales,Sales
c6ff5b08-3009-4c1f-9417-24c140550672,,Unknown,Unknown,37,37,taylorjustin@yahoo.com,None,2023-07-14,2023-07-14,71764.91319,71764.91319,Support,Support
3ea95c5d-22d4-4492-ab19-5fc5c42ff29c,Stephanie Williams,Stephanie Williams,Stephanie Williams,39,39,Patricia Davis,invalid@example.com,2024-04-02,2024-04-02,48946,48946.00000,HR,HR
369bc595-e504-4172-8d42-b21b421fd8d3,Ashley Gayhappen,Ashley Gayhappen,Ashley Gayhappen,64,64,lwood@hernandez.org,lwood@hernandez.org,2020-05-11,2020-05-11,102691,102691.00000,Sales,Sales
8600ddb4-3f35-45e0-bf79-24ed4d010051,Rachel Parker,Rachel Parker,Rachel Parker,83,83,feliciasantiago@yahoo.com,None,2020-08-21,2020-08-21,94511,94511.00000,Sales,Sales
f4dee1ab-3252-49e7-bc8e-905f8f931374,Michael Obrien,Michael Obrien,Michael Obrien,59,59,mross@gmail.com,None,,2022-03-31,,89241.00000,Engineeringr,Engineering
d22b263c-e542-46b1-9290-2605f1866f53,Michelle Ross,Michelle Ross,Michelle Ross,65,65,dbryan@gmail.com,None,1995-05-02,1995-05-02,144163,144163.00000,Engineering,Engineering
bb40ac71-d409-4222-b3d2-de46cd19cbd7,,Unknown,Unknown,,54,,invalid@example.com,,2022-03-31,,89241.00000,,Support
